statuses,date_joined,most_recent_post,following,followers,favourites,lists,tweets_this_week,retweet,retweeted_count,userNameScore,avg_tweets_by_day_of_week,engagment_rate,screen_name,account_type
4,2017,2018,149.0,68.0,55,0,0.0,0.0,10.0,0.0625,0.571,14.71,moore1dylan,0.0
196,2017,2018,275.0,71.0,600,1,0.0,54.0,12866.0,0.1999999999999999,27.429,18121.13,matrix_exp,1.0
31,2017,2018,157.0,7.0,167,0,0.0,18.0,47269.0,0.0,4.0,675271.43,calvin58984134,0.0
994,2017,2018,1995.0,1217.0,461,1,0.0,88.0,389.0,0.8333333333333334,27.143,31.96,rolevsplay,0.0
50,2017,2018,227.0,19.0,253,0,0.0,26.0,45080.0,0.0,6.143,237263.16,joey_ocen,0.0
59,2017,2018,256.0,22.0,290,0,0.0,34.0,12395.0,0.1333333333333333,7.714,56340.91,frankli61272627,0.0
30,2017,2018,0.0,1.0,156,0,0.0,14.0,1449.0,0.1538461538461538,3.286,144900.0,akimq3,0.0
522,2017,2018,539.0,427.0,2444,2,0.0,102.0,5099.0,0.5833333333333333,27.286,1194.15,alexandrafansww,0.0
208,2017,2018,505.0,45.0,548,0,0.0,62.0,396329.0,0.0,26.571,880731.11,wyzzhu,0.0
238,2017,2018,277.0,185.0,922,0,0.0,166.0,106648.0,0.5384615384615384,27.429,57647.57,malikmelvin10,0.0
1344,2017,2018,33.0,3.0,1161,0,0.0,134.0,844590.0,0.25,20.0,28153000.0,jennymiko75,0.0
9,2017,2018,99.0,4.0,6,0,0.0,4.0,88807.0,0.4,1.286,2220175.0,margaritasaurus,1.0
2,2017,2018,0.0,917.0,0,0,0.0,0.0,8.0,0.0,0.143,0.87,alderbecom,1.0
492,2017,2018,78.0,40.0,16,1,0.0,194.0,143358.0,0.5714285714285714,28.571,358395.0,1732_john_galt,0.0
41,2017,2018,71.0,5486.0,2181,46,0.0,0.0,35.0,0.375,0.857,0.64,cif_team,0.0
405,2017,2018,6412.0,5310.0,1,56,0.0,0.0,189.0,0.8571428571428572,28.571,3.56,linkarchiver,0.0
1640,2017,2018,24.0,19.0,179,0,0.0,154.0,29214.0,0.4285714285714286,22.286,153757.89,78aya80,0.0
9322,2017,2018,2.0,2.0,0,6,0.0,0.0,2.0,0.7142857142857143,28.571,100.0,arrrrdoubloons,0.0
3954,2017,2018,774.0,262.0,2447,0,0.0,34.0,64287.0,0.0666666666666666,25.286,24537.02,jeremyr06910620,1.0
7,2017,2018,0.0,45.0,2,0,0.0,0.0,0.0,0.0666666666666666,1.0,0.0,247sportsdaily8,0.0
21,2017,2018,0.0,8.0,171,0,0.0,12.0,2242.0,0.0,2.714,28025.0,moncheteortega,0.0
27,2017,2018,233.0,131.0,8,0,0.0,4.0,160.0,0.4375,3.429,122.14,wvubagelcrust,0.0
809,2017,2018,3.0,91.0,0,22,0.0,0.0,0.0,0.3,28.571,0.0,256farben,0.0
2677,2017,2018,113.0,120.0,1136,0,0.0,40.0,439118.0,0.3333333333333333,24.0,365931.67,sydb_3,1.0
1198,2017,2018,1075.0,578.0,638,4,0.0,100.0,170133.0,1.0,27.0,29434.78,mauncoin,1.0
2637,2017,2018,0.0,311.0,221,0,0.0,100.0,17508.0,0.2666666666666667,15.429,5629.58,seilamiacanzone,0.0
65,2017,2018,0.0,7.0,252,0,0.0,40.0,23663.0,0.0,7.571,338042.86,meill498205095,0.0
32,2017,2018,0.0,1.0,131,0,0.0,18.0,10838.0,0.1428571428571429,3.714,1083800.0,toudian1,0.0
50,2017,2018,0.0,9.0,291,0,0.0,18.0,170186.0,0.1818181818181817,5.714,1890955.56,pelik_anzuk,0.0
21,2017,2018,89.0,7.0,111,0,0.0,12.0,2167.0,0.0,3.0,30957.14,serg30003,0.0
319,2017,2018,284.0,63.0,2,0,0.0,0.0,0.0,0.875,28.571,0.0,beautifulartme,0.0
145,2017,2018,1378.0,205.0,11,0,0.0,6.0,53.0,0.5217391304347826,20.714,25.85,inrecruitjobs,0.0
86,2017,2018,470.0,25.0,501,0,0.0,40.0,20344.0,0.0,10.857,81376.0,elis27c,0.0
21,2017,2018,438.0,223.0,10,0,0.0,0.0,0.0,0.0,3.0,0.0,g3zb6cgqq9l6svo,0.0
45,2017,2018,236.0,31.0,256,0,0.0,20.0,55437.0,0.0769230769230768,4.857,178829.03,zhaozhenyi00,0.0
11,2017,2018,78.0,5.0,103,0,0.0,8.0,1104.0,0.25,1.286,22080.0,huyin324,0.0
23,2017,2018,83.0,2.0,92,0,0.0,10.0,1710.0,0.0,3.143,85500.0,mario64894139,0.0
3030,2017,2018,2586.0,750.0,1162,15,0.0,168.0,49726.0,0.4,26.143,6630.13,elkezercoincoin,1.0
115,2017,2018,2315.0,757.0,0,0,0.0,88.0,927.0,0.3636363636363636,16.429,122.46,rena_816614,0.0
29,2017,2018,0.0,1.0,109,0,0.0,14.0,77586.0,0.1666666666666666,3.714,7758600.0,wqc_and,0.0
1982,2017,2018,167.0,37.0,881,0,0.0,92.0,244615.0,0.35,23.857,661121.62,thometz_sr,1.0
10,2017,2018,162.0,16.0,4,0,0.0,4.0,19028.0,0.1538461538461538,1.429,118925.0,zivoni_,0.0
1535,2017,2018,585.0,578.0,0,0,0.0,0.0,1.0,0.6666666666666667,28.571,0.17,fire9366128,0.0
1876,2017,2018,71.0,61.0,958,0,0.0,124.0,333418.0,0.1666666666666666,17.857,546586.89,thenameizgus,1.0
24,2017,2018,0.0,6.0,111,0,0.0,14.0,20757.0,0.0833333333333333,3.429,345950.0,beratzdennis,0.0
87,2016,2018,0.0,6.0,199,0,0.0,26.0,6380.0,0.0769230769230768,11.429,106333.33,_whatatragedy,0.0
389,2016,2018,0.0,9.0,341,2,0.0,130.0,37333.0,0.0,25.571,414811.11,chernovmart1,0.0
30,2016,2018,0.0,5.0,191,0,0.0,16.0,599.0,0.0769230769230768,3.429,11980.0,caidada666666,0.0
1629,2016,2018,3977.0,494.0,1234,14,0.0,152.0,5557.0,0.7333333333333334,27.143,1124.9,agriculture2036,1.0
27,2016,2018,109.0,9.0,87,0,0.0,14.0,5560.0,0.0666666666666666,3.571,61777.78,fuckmyjobsuckit,0.0
463,2016,2018,1861.0,426.0,371,1,0.0,0.0,3.0,0.0,28.286,0.7,wandaledh,0.0
8,2016,2018,0.0,10.0,13,0,0.0,6.0,69273.0,0.0,1.0,692730.0,geekspeak12,0.0
1956,2016,2018,20.0,347.0,1338,0,0.0,122.0,283346.0,0.0666666666666666,18.429,81655.91,kaellind,0.0
65562,2016,2018,1594.0,1562.0,46731,87,0.0,80.0,130983.0,0.9166666666666666,27.143,8385.6,chasetriton,1.0
109386,2016,2018,4.0,22.0,752,5,0.0,0.0,1.0,1.0,28.571,4.55,emojimountain,0.0
30821,2016,2018,68.0,178.0,12,33,0.0,198.0,2948.0,0.9,28.286,1656.18,jordan_fht,0.0
54,2016,2018,0.0,3.0,270,0,0.0,30.0,8140.0,0.1428571428571429,7.143,271333.33,dankspankey,0.0
2833,2016,2018,0.0,8.0,0,2,0.0,0.0,0.0,0.5625,28.571,0.0,hellovote_bot,1.0
2,2016,2018,0.0,7.0,6,0,0.0,2.0,2141.0,0.0666666666666666,0.286,30585.71,gvmpavankumar53,0.0
142,2016,2018,0.0,4.0,76,0,0.0,128.0,389265.0,0.4117647058823529,18.571,9731625.0,julissa90210,0.0
381,2016,2018,0.0,6.0,341,0,0.0,138.0,39425.0,0.1333333333333333,25.571,657083.33,iovillamatveev2,0.0
2858,2016,2018,2.0,3.0,1973,2,0.0,112.0,254445.0,0.0666666666666666,19.857,8481500.0,loveyouallguys3,0.0
389,2016,2018,0.0,10.0,341,0,0.0,132.0,37524.0,0.0,25.571,375240.0,abiya_frolova,0.0
41,2016,2018,44.0,57.0,74,0,0.0,4.0,53.0,0.2727272727272727,5.857,92.98,zalsnowking,1.0
700,2016,2018,76.0,14.0,221,0,0.0,104.0,233503.0,0.8235294117647058,21.286,1667878.57,stephaniekubai1,1.0
14,2016,2018,0.0,0.0,12,0,0.0,4.0,5794.0,0.8181818181818181,1.857,579400.0,geirhansen9,0.0
30,2016,2018,0.0,13.0,268,0,0.0,12.0,64.0,0.0,3.857,492.31,storm12kill,0.0
13,2016,2018,527.0,0.0,375,0,0.0,4.0,9.0,0.0,0.714,900.0,fleadanxd,0.0
3,2016,2018,22.0,2.0,14,0,0.0,0.0,0.0,0.0,0.429,0.0,adkwow,1.0
388,2016,2018,0.0,7.0,341,0,0.0,132.0,37429.0,0.1333333333333333,25.571,534700.0,bolshakovaonega,0.0
323,2016,2018,28.0,7.0,164,0,0.0,146.0,73475.0,0.0666666666666666,23.571,1049642.86,dragon_nataliek,1.0
416,2016,2018,155.0,25.0,10,4,0.0,102.0,269157.0,0.9166666666666666,24.429,1076628.0,tampa_trader,0.0
2847,2016,2018,25.0,5.0,2047,0,0.0,124.0,276512.0,0.0,17.857,5530240.0,lckhg79,0.0
10971,2016,2018,225.0,100.0,13666,2,0.0,188.0,1014418.0,0.0,26.857,1014418.0,kurorin715,0.0
454,2016,2018,3879.0,758.0,47,12,0.0,146.0,27300.0,0.0,28.571,3601.58,rombookpromo,0.0
79,2016,2018,429.0,18.0,492,0,0.0,50.0,183422.0,0.0,9.286,1019011.11,l_biglu,0.0
3349,2016,2018,86.0,12.0,2319,0,0.0,110.0,262706.0,0.2105263157894736,19.571,2189216.67,munamarimwe,0.0
22,2016,2018,0.0,3.0,131,0,0.0,10.0,7274.0,0.2222222222222222,2.857,242466.67,therealgewel,0.0
127666,2016,2018,8467.0,7977.0,26498,418,0.0,12.0,207.0,0.9,28.571,2.59,cyberdayze,1.0
53,2016,2018,0.0,12.0,215,0,0.0,28.0,735.0,0.0,6.857,6125.0,yuanzi364139222,0.0
1572,2016,2018,15.0,21.0,132,0,0.0,98.0,139928.0,0.2307692307692307,22.429,666323.81,1dstatsvotesl,0.0
64,2016,2018,0.0,8.0,275,0,0.0,28.0,60159.0,0.0833333333333333,7.286,751987.5,varik22871,0.0
68,2016,2018,0.0,21.0,424,0,0.0,32.0,45236.0,0.0,9.143,215409.52,kakumei775,0.0
5837,2016,2018,899.0,1340.0,7636,0,0.0,112.0,468.0,0.1999999999999999,27.714,34.93,nnesvanova,1.0
2,2016,2018,91.0,14.0,86,0,0.0,0.0,5.0,0.75,0.143,35.71,allesandercm,0.0
17,2016,2018,0.0,0.0,93,0,0.0,10.0,669.0,0.0714285714285714,2.143,66900.0,fairy_orttmann,0.0
600,2016,2018,785.0,558.0,1154,14,0.0,34.0,55848.0,0.875,28.286,10008.6,biggivehouston,1.0
2,2016,2018,4.0,5.0,23,0,0.0,0.0,3.0,0.5333333333333333,0.143,60.0,crivespa,0.0
32,2016,2018,0.0,8.0,153,0,0.0,12.0,122325.0,0.0714285714285714,3.571,1529062.5,antonios291987,0.0
16,2016,2018,1999.0,15.0,5812,0,0.0,8.0,477.0,0.0,2.143,3180.0,0_0barry0_0,0.0
26,2016,2018,0.0,4.0,88,0,0.0,14.0,1485.0,0.1176470588235294,3.0,37125.0,show17896837,0.0
6,2016,2018,18.0,2.0,46,0,0.0,0.0,0.0,0.0,0.857,0.0,f0983275687,0.0
1642,2016,2018,205.0,61.0,2226,4,0.0,154.0,12242.0,0.0769230769230768,27.143,20068.85,boldvixen1,0.0
43,2016,2018,0.0,0.0,39,0,0.0,28.0,33855.0,0.1333333333333333,4.143,3385500.0,jgc_photography,0.0
77,2016,2018,0.0,16.0,399,0,0.0,42.0,7496.0,0.0769230769230768,9.857,46850.0,aich1974,0.0
1743,2016,2018,317.0,21.0,1565,0,0.0,114.0,133871.0,0.1999999999999999,19.571,637480.95,texaschik1,0.0
20,2016,2018,24.0,5.0,143,0,0.0,16.0,6772.0,0.1666666666666666,2.571,135440.0,changmaryin,0.0
258,2016,2018,175.0,14.0,498,1,0.0,38.0,214837.0,0.5714285714285714,6.143,1534550.0,dana_underwear,0.0
89,2016,2018,0.0,25.0,506,0,0.0,44.0,42869.0,0.0833333333333333,12.0,171476.0,kamipo46,0.0
2019,2016,2018,0.0,16.0,1740,1,0.0,130.0,326138.0,0.0666666666666666,20.0,2038362.5,shepherdjackye,0.0
5232,2016,2018,345.0,134.0,5695,0,0.0,186.0,434489.0,0.3333333333333333,28.429,324245.52,debbeech4006,1.0
7,2016,2018,26.0,14.0,0,0,0.0,0.0,0.0,0.1538461538461538,1.0,0.0,lasphynxmx,1.0
18,2016,2018,0.0,5.0,76,0,0.0,6.0,333.0,0.1428571428571429,1.857,6660.0,jinhua369,0.0
365,2016,2018,0.0,11.0,341,0,0.0,154.0,44513.0,0.0,25.571,404663.64,savamatveev901,0.0
1018,2016,2018,151.0,15.0,181,1,0.0,20.0,7675.0,0.1538461538461538,28.143,51166.67,hanlon1946,0.0
15,2016,2018,0.0,3.0,102,0,0.0,6.0,13792.0,0.0,2.143,459733.33,0728qq,0.0
9,2016,2018,0.0,1.0,11,0,0.0,8.0,31740.0,0.5333333333333333,1.143,3174000.0,frederik2011200,0.0
359,2016,2018,0.0,9.0,341,0,0.0,160.0,46187.0,0.1333333333333333,25.571,513188.89,epifanijaksyon2,0.0
36,2016,2018,122.0,6.0,137,0,0.0,18.0,17402.0,0.0833333333333333,4.286,290033.33,alexnumelin,0.0
32,2016,2018,307.0,26.0,171,0,0.0,22.0,26718.0,0.1428571428571429,4.429,102761.54,superman_qujie,0.0
1506,2016,2018,546.0,1213.0,1261,23,0.0,22.0,23414.0,0.0,28.571,1930.26,walzforcongress,1.0
6,2016,2018,31.0,57.0,383,0,0.0,0.0,3787.0,0.0,0.143,6643.86,onlydarktheme,0.0
89,2016,2018,411.0,39.0,472,0,0.0,44.0,55531.0,0.0588235294117647,12.143,142387.18,ph_beast3000,0.0
9179,2016,2018,457.0,345.0,2263,16,0.0,90.0,7796.0,0.0,26.429,2259.71,gostocks32,1.0
38,2016,2018,0.0,3.0,0,0,0.0,18.0,25561.0,0.0555555555555555,4.714,852033.33,jeff_wong1994,0.0
49,2016,2018,0.0,7.0,257,0,0.0,28.0,13067.0,0.125,6.286,186671.43,dolceflirt1,0.0
1240,2016,2018,48.0,7.0,927,0,0.0,128.0,318164.0,0.5,18.571,4545200.0,zoechapo,0.0
48,2016,2018,0.0,14.0,254,0,0.0,30.0,339609.0,0.125,6.429,2425778.57,ligouhuan,0.0
16,2016,2018,112.0,8.0,97,0,0.0,12.0,27076.0,0.0,2.286,338450.0,irresistiblekun,0.0
18,2016,2018,0.0,2.0,132,0,0.0,12.0,1655.0,0.4210526315789473,2.429,82750.0,marianna_suto,0.0
31,2016,2018,0.0,8.0,130,0,0.0,14.0,1415.0,0.0,3.571,17687.5,timmcclung98,0.0
12898,2016,2018,340.0,66.0,605,0,0.0,156.0,1564336.0,0.0714285714285714,25.0,2370206.06,gm_byn,0.0
2561,2016,2018,67415.0,32040.0,16,15,0.0,0.0,43.0,0.0769230769230768,28.571,0.13,adidas_yeezy_,0.0
1920,2016,2018,74.0,9.0,1330,1,0.0,138.0,444571.0,0.5833333333333333,19.857,4939677.78,loswikingos1,0.0
1187,2016,2018,168.0,22.0,671,0,0.0,80.0,224838.0,0.7692307692307692,21.714,1021990.91,brendamears13,1.0
15,2016,2018,0.0,2.0,64,0,0.0,6.0,15.0,0.0666666666666666,1.857,750.0,qinpengfootball,0.0
38,2016,2018,161.0,12.0,188,0,0.0,18.0,66395.0,0.0,4.714,553291.67,dragosus241,0.0
1352,2016,2018,0.0,19.0,1312,0,0.0,104.0,318521.0,0.0,21.429,1676426.32,monadorscheid,1.0
1540,2016,2018,0.0,5.0,1017,0,0.0,140.0,400249.0,0.9230769230769232,20.143,8004980.0,paulosponton,0.0
11281,2016,2018,579.0,230.0,9382,10,0.0,156.0,90257.0,0.1333333333333333,23.143,39242.17,bloodndastreets,0.0
30,2016,2018,0.0,5.0,167,0,0.0,20.0,4684.0,0.0666666666666666,4.0,93680.0,fiona33ling,0.0
11965,2016,2018,0.0,1363.0,1070,1,0.0,128.0,693346.0,0.0,23.571,50869.11,trae__sosa013,1.0
365,2016,2018,0.0,6.0,341,0,0.0,156.0,44834.0,0.1333333333333333,25.571,747233.33,astrelabobylev4,0.0
1597,2016,2018,353.0,127.0,1191,2,0.0,126.0,317577.0,0.8333333333333334,18.429,250060.63,djqueasyli,0.0
55602,2016,2018,9040.0,8007.0,234,65,0.0,130.0,60559.0,0.1999999999999999,25.714,756.33,trumpsbrit,0.0
42,2016,2018,0.0,21.0,227,0,0.0,28.0,1054.0,0.1875,5.571,5019.05,amandumaine,0.0
361,2016,2018,567.0,354.0,845,0,0.0,130.0,16600.0,0.7142857142857143,25.714,4689.27,flavianopeluso,1.0
180,2016,2018,20.0,10.0,728,0,0.0,34.0,144516.0,0.0,22.429,1445160.0,achoohhh,1.0
2888,2016,2018,126.0,23.0,2055,1,0.0,130.0,345407.0,0.0,18.857,1501769.57,rlherschy,0.0
4037,2016,2018,167.0,264.0,554,9,0.0,46.0,94149.0,0.7857142857142857,28.143,35662.5,thenextaltcoin,1.0
24,2016,2018,0.0,3.0,114,0,0.0,14.0,175.0,0.0,2.857,5833.33,blackastarrr,0.0
163,2016,2018,396.0,59.0,728,0,0.0,44.0,146573.0,0.1333333333333333,21.857,248428.81,hammondethan123,0.0
29,2016,2018,0.0,1.0,163,0,0.0,16.0,351430.0,0.0,3.714,35143000.0,thatc0564,0.0
13027,2016,2018,591.0,255.0,10783,0,0.0,190.0,7271.0,0.4615384615384615,27.857,2851.37,angelamascara,0.0
60,2016,2018,13.0,6.0,19,0,0.0,2.0,10175.0,0.1875,8.571,169583.33,gogrrlsnation,1.0
410,2016,2018,0.0,10.0,341,2,0.0,112.0,32271.0,0.1666666666666666,25.714,322710.0,aaron_fadeev,0.0
39,2016,2018,0.0,2.0,130,0,0.0,20.0,24762.0,0.0714285714285714,4.429,1238100.0,maggie_chu1121,0.0
102,2016,2018,0.0,14.0,510,0,0.0,56.0,40232.0,0.0909090909090909,12.857,287371.43,cplatt608,0.0
358,2016,2018,0.0,8.0,341,0,0.0,162.0,46506.0,0.0666666666666666,25.571,581325.0,lazarevavikto10,0.0
23,2016,2018,0.0,1.0,110,0,0.0,16.0,10305.0,0.1333333333333333,2.857,1030500.0,mmmmmmmonster33,0.0
497,2016,2018,0.0,4.0,102,2,0.0,138.0,597682.0,0.25,21.286,14942050.0,eddyrambles,0.0
2424,2016,2018,0.0,11.0,1759,0,0.0,136.0,457333.0,0.0769230769230768,21.0,4157572.73,ama1006,0.0
23,2016,2018,0.0,9.0,55,0,0.0,12.0,121836.0,0.0666666666666666,2.857,1353733.33,liquidjaze117,0.0
94,2016,2018,386.0,30.0,489,0,0.0,60.0,263463.0,0.1428571428571429,12.143,878210.0,tru_serpent,0.0
28,2016,2018,0.0,0.0,95,0,0.0,18.0,1863.0,0.0666666666666666,3.857,186300.0,njensen108,0.0
40,2016,2018,0.0,11.0,107,1,0.0,12.0,6006.0,0.5384615384615384,5.571,54600.0,dwayned3658,0.0
28,2016,2018,0.0,5.0,125,0,0.0,14.0,410.0,0.0769230769230768,3.143,8200.0,longeeeeeer,0.0
831,2016,2018,86.0,56.0,78,0,0.0,156.0,8324.0,0.1176470588235294,27.0,14864.29,ti_amo_harry,1.0
1498,2016,2018,0.0,14.0,1088,0,0.0,134.0,466568.0,0.5294117647058824,19.714,3332628.57,pieterdup1980,0.0
251,2016,2018,805.0,766.0,439,5,0.0,66.0,5234.0,0.5,28.143,683.29,cjrubinphoto,1.0
525,2016,2018,1569.0,290.0,91,0,0.0,18.0,165161.0,0.3333333333333333,21.857,56952.07,vicversa1992,0.0
13300,2016,2018,46.0,83.0,6790,1,0.0,92.0,2851946.0,0.0,16.286,3436079.52,ughke,0.0
160,2015,2018,505.0,584.0,9335,0,0.0,10.0,141563.0,0.0,8.714,24240.24,imaichi_mk_0327,1.0
16640,2015,2018,616.0,299.0,13417,0,0.0,182.0,5526.0,1.0,27.429,1848.16,cappellaio87,0.0
48,2015,2018,384.0,18.0,279,0,0.0,22.0,5419.0,0.0,6.286,30105.56,thato_mkhebuthi,0.0
1374,2015,2018,52.0,41.0,68,0,0.0,22.0,29429.0,0.0769230769230768,28.571,71778.05,celenago_sdvx,0.0
2160,2015,2018,0.0,2.0,0,0,0.0,0.0,0.0,0.75,28.571,0.0,tailuhhh,0.0
7179,2015,2018,68.0,52.0,6952,113,0.0,180.0,81699.0,0.6111111111111112,25.857,157113.46,llssyhollenbeck,0.0
3862,2015,2018,43.0,21.0,3568,13,0.0,186.0,54811.0,0.8666666666666667,27.0,261004.76,kayleenramsay,0.0
3408,2015,2018,44.0,18.0,1739,16,0.0,164.0,28283.0,0.8666666666666667,23.571,157127.78,bethannbourne,0.0
22993,2015,2018,580.0,304.0,820,7,0.0,116.0,32099.0,0.75,25.857,10558.88,gelnisa1,1.0
1731,2015,2018,55.0,4.0,1266,1,0.0,146.0,482693.0,0.3333333333333333,21.0,12067325.0,zhou_myparis,0.0
3,2015,2018,14.0,0.0,10,0,0.0,0.0,2.0,0.6666666666666667,0.143,200.0,yu__qi,0.0
69,2015,2018,0.0,7.0,457,0,0.0,40.0,139486.0,0.1428571428571429,9.286,1992657.14,msnika07,0.0
46,2015,2018,0.0,9.0,174,0,0.0,30.0,828.0,0.125,6.0,9200.0,ravensxlvii52,0.0
105,2015,2018,12.0,13.0,0,0,0.0,0.0,444.0,0.1333333333333333,15.0,3415.38,hazelavellana__,0.0
2070,2015,2018,0.0,108.0,346,10,0.0,160.0,3400.0,0.8571428571428572,28.571,3148.15,brandoncbibb,1.0
26,2015,2018,109.0,11.0,147,0,0.0,18.0,33193.0,0.0833333333333333,3.0,301754.55,mimorinyuuki,0.0
113586,2015,2018,847.0,682.0,435,6,0.0,0.0,0.0,0.0,28.571,0.0,yiface99,0.0
146,2015,2018,0.0,14.0,195,0,0.0,30.0,337596.0,0.0714285714285714,20.143,2411400.0,itsderpyyy,0.0
24,2015,2018,0.0,4.0,109,0,0.0,10.0,55.0,0.0,2.714,1375.0,zoammtzbmeabcfv,0.0
69,2015,2018,1040.0,30.0,73,0,0.0,50.0,66464.0,0.1999999999999999,7.429,221546.67,loekotryna,0.0
4091,2015,2018,84.0,85.0,3495,20,0.0,192.0,53091.0,0.7777777777777778,27.571,62460.0,laureenmcclell1,0.0
23,2015,2018,192.0,16.0,181,0,0.0,10.0,48.0,0.2666666666666667,2.571,300.0,salleswander,0.0
29,2015,2018,0.0,7.0,269,0,0.0,12.0,4194.0,0.1333333333333333,3.429,59914.29,sergiofiguera14,0.0
11593,2015,2018,196.0,245.0,1802,1,0.0,160.0,31751.0,0.2222222222222222,23.429,12959.59,dorigoalessia1,0.0
3468,2015,2018,63.0,19.0,1747,11,0.0,192.0,67715.0,0.7857142857142857,27.571,356394.74,chasityweber13,0.0
28,2015,2018,0.0,1.0,158,0,0.0,12.0,51499.0,0.0,3.0,5149900.0,kingbolun,0.0
7,2015,2018,0.0,2.0,108,0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0,hspine68,0.0
29,2015,2018,0.0,5.0,142,0,0.0,20.0,104564.0,0.2307692307692307,3.714,2091280.0,jakehmc1,0.0
12967,2015,2018,4300.0,1027.0,8017,18,0.0,52.0,11047.0,1.0,28.571,1075.66,werabot,0.0
78,2015,2018,0.0,9.0,364,0,0.0,54.0,650319.0,0.0909090909090909,10.0,7225766.67,ldfishball,0.0
17,2015,2018,0.0,7.0,92,0,0.0,10.0,82.0,0.0666666666666666,2.286,1171.43,loser_qiang,0.0
30,2015,2018,1773.0,38.0,1961,1,0.0,18.0,96353.0,0.2857142857142857,3.286,253560.53,albuanamaria28,0.0
4006,2015,2018,0.0,104.0,3480,7,0.0,188.0,63142.0,0.5,27.0,60713.46,elmerlaverne,0.0
5970,2015,2018,71.0,232.0,680,3,0.0,70.0,945011.0,0.0,27.286,407332.33,csbnines,1.0
4419,2015,2018,777.0,701.0,2149,1,0.0,46.0,36995.0,0.5,25.143,5277.46,ailenpaine,1.0
300568,2015,2018,0.0,730.0,33,65,0.0,0.0,5.0,0.9230769230769232,28.571,0.68,bietenonline,0.0
250781,2015,2018,6597.0,26563.0,3564,56,0.0,0.0,21702.0,0.7142857142857143,28.571,81.7,ibeebz2,0.0
33,2015,2018,0.0,5.0,157,0,0.0,22.0,98146.0,0.1875,4.571,1962920.0,rhohansharma,0.0
1583,2015,2018,19.0,13.0,906,0,0.0,134.0,461274.0,0.2857142857142857,19.286,3548261.54,therealeryan52,1.0
3748,2015,2018,606.0,26.0,3680,0,0.0,176.0,5205.0,0.0,25.143,20019.23,mohsinsd8ye7,0.0
25,2015,2018,0.0,1.0,119,0,0.0,16.0,206.0,0.0909090909090909,3.0,20600.0,habbolanacc,0.0
46,2015,2018,167.0,12.0,168,0,0.0,22.0,16115.0,0.0833333333333333,6.0,134291.67,machine_1979,0.0
2800,2015,2018,116.0,321.0,2101,9,0.0,142.0,319124.0,0.9333333333333332,20.571,99415.58,dividendfreedom,0.0
28,2015,2018,173.0,11.0,150,0,0.0,14.0,5772.0,0.1111111111111111,3.143,52472.73,makeburak,0.0
56,2015,2018,0.0,8.0,289,0,0.0,32.0,49544.0,0.25,7.0,619300.0,fanaegok,0.0
1545,2015,2018,32.0,4.0,1141,0,0.0,128.0,417129.0,0.0,18.571,10428225.0,greatlxfh,0.0
3540,2015,2018,96.0,76.0,1769,17,0.0,188.0,72526.0,0.0769230769230768,27.143,95428.95,baylessoraya,0.0
4953,2015,2018,0.0,122.0,3973,18,0.0,162.0,961.0,0.4,23.286,787.7,whiteheadshasta,0.0
1061,2015,2018,43.0,12.0,684,0,0.0,122.0,293199.0,0.0,17.714,2443325.0,deborah_simply,0.0
476,2015,2018,1571.0,279.0,35,1,0.0,0.0,56.0,0.4,28.571,20.07,ibrahimhonesty,1.0
58,2015,2018,573.0,37.0,312,0,0.0,36.0,308314.0,0.4166666666666666,7.0,833281.08,21sowers,0.0
24,2015,2018,0.0,2.0,112,0,0.0,14.0,6939.0,0.0769230769230768,3.0,346950.0,liliariana2,0.0
11090,2015,2018,124.0,1001.0,3008,1,0.0,92.0,10946.0,0.1333333333333333,26.714,1093.51,aeignzackreygfs,1.0
6829,2015,2018,598.0,329.0,1739,0,0.0,138.0,31839.0,0.7142857142857143,20.0,9677.51,mariahelena_ts,0.0
7,2015,2018,363.0,24.0,53,1,0.0,2.0,3.0,0.125,0.429,12.5,sibir333,0.0
27,2015,2018,0.0,10.0,20,0,0.0,14.0,28154.0,0.7777777777777778,2.857,281540.0,steffanygoncal3,0.0
95,2015,2018,0.0,13.0,413,0,0.0,48.0,180092.0,0.1764705882352941,12.143,1385323.08,sawggins,0.0
23,2015,2018,0.0,5.0,110,0,0.0,14.0,5142.0,0.0769230769230768,3.143,102840.0,xuelinnn,0.0
4076,2015,2018,331.0,129.0,3723,21,0.0,178.0,49449.0,0.0714285714285714,26.714,38332.56,brogdonmarcie,0.0
22,2015,2018,0.0,3.0,75,0,0.0,8.0,175.0,0.0769230769230768,2.857,5833.33,haraldhaarfag,0.0
2247,2015,2018,0.0,2.0,0,1,0.0,0.0,2.0,0.0769230769230768,28.429,100.0,mysterio31619,0.0
4026,2015,2018,156.0,215.0,375,1,0.0,188.0,48373.0,0.1333333333333333,27.286,22499.07,deielena,0.0
13,2015,2018,86.0,5.0,87,0,0.0,6.0,512.0,0.1428571428571429,1.571,10240.0,urbanskimichel,0.0
18081,2015,2018,50.0,175.0,13,25,0.0,0.0,25.0,1.0,28.571,14.29,keplerbot,0.0
534,2015,2018,103.0,9.0,0,0,0.0,0.0,2.0,0.2857142857142857,28.571,22.22,thimbletime2,0.0
78,2015,2018,0.0,17.0,374,0,0.0,50.0,686745.0,0.1428571428571429,9.857,4039676.47,jianjackie,0.0
