verified,statuses,location,date_joined,most_recent_post,following,followers,likes,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_ssgtweets_by_day_of_week,account_type,screen_name
0,112,0,2013,2018,0.0,46.0,739,0,15,0.0,54.0,55467.0,0,0.0714285714285714,3.958,13.571,0,ode_hk
0,9298,1,2012,2022,1855.0,783.0,7238,21,1,0.0,114.0,44289.0,1,0.875,8.25,28.286,1,KatFranklinMUA
0,3013,0,2013,2018,66.0,43.0,42,7,1,0.0,2.0,40.0,0,0.9166666666666666,8.333,28.571,1,robbievegas1
0,31222,1,2013,2023,1782.0,1813.0,51706,1,55,0.0,120.0,1941459.0,0,0.1428571428571429,7.833,26.857,1,drummersgirl__
0,879,1,2010,2017,0.0,38.0,494,0,1,0.0,128.0,362103.0,0,0.1428571428571429,5.375,18.429,1,Xfactor_1
0,25529,1,2011,2022,753.0,260.0,1398,0,39,0.0,4.0,24473.0,0,1.0,8.333,28.571,0,chrismeenach
1,10663,1,2011,2023,12802.0,14393.0,3416,71,1,10.0,132.0,36367.0,1,0.8,8.333,28.571,1,RobertShermanTV
0,1459,1,2014,2019,2009.0,15012.0,11,15,1,0.0,0.0,16.0,1,0.6842105263157895,8.333,28.571,0,MilitaryReport1
0,4613,0,2013,2023,43.0,12.0,1387,0,1,7.0,0.0,0.0,0,0.0666666666666666,8.333,28.571,1,gilroychristi
0,1446,1,2012,2017,0.0,5.0,1011,0,1,0.0,144.0,435337.0,1,0.5,6.0,20.571,0,Pocock3Pocock
0,8000,1,2012,2023,13229.0,199899.0,34273,148,3,33.0,174.0,1654.0,1,0.0,8.333,28.571,0,hashtag_oman
0,6764,1,2010,2023,565.0,8499.0,17266,94,1,9.0,134.0,906.0,1,0.7,8.333,28.571,1,kashhovey
1,326784,1,2008,2023,1661.0,26283.0,81128,1375,5,200.0,28.0,16636.0,1,0.7692307692307692,8.333,28.571,1,jessespector
0,279,1,2009,2017,397.0,112.0,677,0,1,0.0,0.0,110.0,1,0.5882352941176471,0.042,0.143,0,bharathrahulds
0,233,1,2009,2022,200.0,34.0,6728,0,11,0.0,106.0,281254.0,0,0.3529411764705882,7.708,26.429,1,Andreabm693
0,6722,1,2011,2020,44.0,228.0,4898,0,4,0.0,102.0,17457.0,0,0.9375,8.083,27.714,0,valentinamoscon
0,5626,1,2011,2023,4830.0,1388.0,3461,51,1,5.0,4.0,89.0,0,0.9375,8.292,28.429,1,StephanieBackus
0,1056,1,2011,2018,14.0,4.0,767,0,1,0.0,116.0,310456.0,0,0.0833333333333333,4.917,16.857,0,MJFrog55
0,2102,1,2009,2023,40.0,41.0,1542,0,26,0.0,132.0,327384.0,0,0.0833333333333333,8.0,27.429,0,sharmautsav
0,4061,0,2013,2020,257.0,38.0,2999,0,1,0.0,2.0,134009.0,0,0.9333333333333332,8.292,28.429,1,redfrognetworks
0,579,1,2015,2023,82.0,85.0,4353,1,1,1.0,132.0,174106.0,1,0.25,8.292,28.429,1,BWright4Him
1,59823,1,2012,2023,3724.0,6631.0,97178,94,1,14.0,104.0,163326.0,1,0.7,8.333,28.571,1,kayangrum
0,106,0,2017,2017,0.0,3.0,14,0,3,0.0,88.0,79809.0,0,0.0,3.75,12.857,0,nuotloxharwf151
0,219,1,2010,2017,0.0,46.0,14,2,1,0.0,30.0,205864.0,1,0.5714285714285714,8.167,28.0,1,Susslie
0,1041,1,2009,2022,55.0,32.0,848,0,1,0.0,136.0,277997.0,1,0.5,6.417,22.0,0,tlvonpingel
1,3368,1,2011,2017,267.0,1129225.0,0,2479,1,0.0,0.0,20973.0,1,0.3529411764705882,8.333,28.571,1,angelcandice
0,2554,1,2016,2022,14.0,4.0,2033,0,1,0.0,114.0,162693.0,0,0.1666666666666666,5.125,17.571,0,IMBookman
0,963,1,2009,2021,409.0,103.0,697,3,4,0.0,172.0,1445047.0,0,0.625,8.333,28.571,1,miatta83
0,931,1,2012,2020,19.0,2.0,560,0,27,0.0,88.0,177957.0,0,0.0,3.792,13.0,0,carrot_athen
0,1798,1,2011,2017,0.0,9.0,1223,1,10,0.0,140.0,606569.0,0,0.3636363636363636,5.833,20.0,0,laurajuesas
0,3469,1,2012,2017,0.0,11.0,2237,0,1,0.0,130.0,317417.0,0,0.2307692307692307,5.458,18.714,0,thatta_siilva
1,31926,1,2012,2023,547.0,1632505.0,9015,1013,9,1.0,20.0,4987.0,1,0.1538461538461538,8.333,28.571,1,mcgui_oficial
0,7764,1,2009,2023,502.0,211.0,5529,2,4,0.0,16.0,40638.0,1,0.0,8.25,28.286,0,CANYOUPRAYFORME
0,4837,0,2013,0,50752.0,126102.0,41,382,0,0.0,0.0,0.0,1,0.8,0.0,0.0,1,Donmardak
0,3180,0,2013,2022,14.0,13.0,2337,0,1,0.0,112.0,270254.0,0,0.0,5.75,19.714,0,MakeuPill
1,33525,0,2011,2023,16589.0,420861.0,3262,338,8,43.0,108.0,7263.0,1,0.75,8.333,28.571,1,ayhanbilgen
0,3172,1,2009,2021,390.0,48472.0,243,685,1,0.0,22.0,594415.0,1,0.4444444444444444,8.333,28.571,1,HanneliM
0,28062,1,2008,2023,82.0,363360.0,535,1688,9,16.0,0.0,509.0,1,0.6666666666666667,8.333,28.571,1,blogdoiphone
0,3996,0,2013,2023,999.0,7870.0,7071,0,1,6.0,4.0,100.0,1,0.5833333333333333,8.333,28.571,1,jt_osullivan
0,12795,0,2015,2023,1893.0,391.0,100676,3,4,17.0,92.0,128018.0,0,0.2857142857142857,8.25,28.286,1,cjpicard99
0,24596,1,2010,2017,283.0,449.0,3133,1,1,0.0,136.0,399516.0,0,0.0833333333333333,5.708,19.571,0,ccastrojoana
0,1525,1,2018,2023,0.0,37.0,1,4,2,7.0,0.0,0.0,0,0.8333333333333334,8.333,28.571,0,AColourEveryDay
0,57,1,2012,2023,0.0,10.0,47,0,1,0.0,12.0,55.0,0,0.5652173913043479,2.375,8.143,1,LynetteVierra
0,579,1,2016,2020,505.0,126.0,134,3,1,0.0,42.0,283018.0,1,0.2666666666666667,8.333,28.571,1,LeftBrainCreatr
0,160219,1,2011,2023,5012.0,1575.0,86788,66,1,142.0,188.0,647541.0,1,0.7142857142857143,8.292,28.429,1,will_moriarty
0,5169,0,2013,2017,0.0,123.0,1901,0,1,0.0,130.0,285013.0,0,0.6666666666666667,5.417,18.571,1,umm_ruqia
1,9016,0,2009,2023,122.0,1084739.0,209,1340,1,0.0,4.0,30243.0,1,0.8333333333333334,8.333,28.571,1,JJ_Lin
1,12339,1,2010,2023,159.0,6641725.0,401,6173,1,0.0,134.0,32296.0,1,0.2307692307692307,8.25,28.286,1,bipsluvurself
0,99264,1,2011,0,200.0,839.0,211096,2,0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,1,CamiiGarcete
0,4501,1,2009,2022,1650.0,269.0,2938,0,1,0.0,102.0,114536.0,0,0.1176470588235294,5.708,19.571,1,koukla0310
0,17486,0,2016,2023,210.0,313.0,19050,5,16,3.0,188.0,22672.0,0,0.0,8.25,28.286,1,RobyAlpha
0,13047,1,2009,2023,15.0,51049.0,6285,78,1,0.0,60.0,74516.0,1,0.9090909090909092,8.208,28.143,1,NOMIANSARI
0,1969,0,2017,2017,0.0,6.0,1577,0,1,0.0,134.0,185827.0,0,0.4666666666666667,5.625,19.286,0,Deleted01882251
0,3544,1,2015,2017,32.0,15.0,3475,19,1,0.0,192.0,64815.0,0,0.125,8.0,27.429,0,EngstromTangela
0,6766,1,2011,2022,2178.0,904.0,2305,26,1,0.0,4.0,32.0,0,0.0,8.333,28.571,1,Qbsrock
0,3785,1,2009,2023,1115.0,76.0,2431,5,1,0.0,64.0,1378205.0,0,0.9090909090909092,8.042,27.571,0,kikklelista
0,463,0,2017,2017,0.0,0.0,240,1,18,0.0,140.0,83752.0,0,0.0,6.792,23.286,1,xbppenzdoaba341
1,21809,1,2007,2023,3289.0,39079.0,14492,538,1,9.0,28.0,520.0,1,0.2941176470588235,8.333,28.571,1,butleru
0,1731,0,2011,2020,20.0,167.0,1184,0,1,0.0,116.0,277168.0,0,0.2307692307692307,5.5,18.857,0,GKD_PRASANNA
1,12034,1,2010,2023,1067.0,106726.0,1258,1133,1,0.0,28.0,534.0,1,0.25,8.292,28.429,1,MandyCNBC
0,6,0,2011,2020,1389.0,41.0,1333,0,1,0.0,0.0,0.0,0,0.0999999999999999,0.25,0.857,0,Navleo1508
1,11475,1,2009,2023,617.0,888748.0,485,5146,1,2.0,28.0,2736.0,1,0.7692307692307692,8.25,28.286,1,torispelling
1,8352,1,2011,2023,485.0,3022279.0,1418,626,1,22.0,24.0,141761.0,1,1.0,8.333,28.571,1,selvaraghavan
0,61196,1,2014,2023,699.0,99.0,4109,0,1,114.0,190.0,947312.0,0,0.0769230769230768,8.333,28.571,1,pdeleonjr77
1,258,1,2009,2023,2589.0,7714.0,17349,146,1,24.0,58.0,214891.0,1,0.4615384615384615,8.292,28.429,1,matbreen
0,16123,0,2016,2017,36.0,109.0,5,0,1,0.0,158.0,438852.0,0,0.0,6.625,22.714,0,WerMagMich
0,27707,1,2009,2023,1716.0,1741.0,23957,46,1,14.0,152.0,1608.0,1,0.7692307692307692,8.333,28.571,1,prezblackmon
0,20147,1,2013,2019,193.0,1920.0,3583,20,1,0.0,0.0,1.0,1,0.1111111111111111,8.333,28.571,1,TTT2013UK
0,2410,0,2010,2022,1013791.0,897283.0,146,2198,13,0.0,2.0,65752.0,1,0.0,8.333,28.571,0,dakarakoso
0,3126,1,2012,2023,474.0,69.0,2272,0,10,0.0,132.0,559766.0,0,0.1428571428571429,6.333,21.714,0,Nemitou
0,5475,1,2009,2023,411.0,406.0,72439,0,1,0.0,32.0,869360.0,0,0.6666666666666667,8.333,28.571,1,b3thanyjane
0,7256,1,2010,2022,410.0,271.0,515,0,1,0.0,38.0,912072.0,1,0.8,8.292,28.429,1,laurenmossberg
0,20786,1,2013,0,768.0,595.0,27094,10,0,0.0,0.0,0.0,0,0.3571428571428571,0.0,0.0,1,kelleyskitchen
0,38084,1,2011,2023,509.0,5665.0,121948,30,1,30.0,60.0,770838.0,1,0.2857142857142857,7.917,27.143,1,tortellinibsct
0,281,1,2010,2017,0.0,29.0,188,0,1,0.0,128.0,305594.0,0,0.9285714285714286,5.375,18.429,0,overloquemoda
0,236,0,2017,2017,0.0,0.0,27,0,3,0.0,166.0,61045.0,0,0.0,6.958,23.857,0,qmlcxzsvrff1003
0,158,1,2015,2017,0.0,7.0,526,0,1,0.0,126.0,110367.0,0,0.0,5.708,19.571,1,Kvng8G
0,801,1,2009,2023,405.0,39.0,1879,2,1,4.0,14.0,61506.0,0,0.1578947368421053,8.333,28.571,1,SNTrepie
0,3909,1,2013,2023,1038.0,531.0,1115,21,15,1.0,146.0,34743.0,0,0.0666666666666666,8.333,28.571,1,TweetRights
1,11036,0,2012,2023,442.0,1435922.0,23104,438,1,0.0,8.0,42742.0,1,0.7777777777777778,8.333,28.571,1,Vedhika4u
0,1190,0,2009,0,122.0,53.0,989,0,0,0.0,0.0,0.0,0,0.0833333333333333,0.0,0.0,1,TaraTort
0,2722,0,2014,0,301.0,11.0,0,0,0,0.0,0.0,0.0,0,0.7272727272727273,0.0,0.0,1,AlexDevin12
0,2444,1,2010,2023,1057.0,219.0,3534,19,1,0.0,44.0,1014815.0,0,0.3125,8.292,28.429,1,Jenna_84
0,416,0,2016,2017,0.0,2.0,229,0,9,0.0,138.0,44321.0,0,0.2666666666666667,7.333,25.143,1,Hammer_Malenama
1,30438,1,2013,2023,502.0,175729.0,35925,1430,1,33.0,56.0,34196.0,1,0.4,8.333,28.571,1,thesheetztweetz
0,2735,0,2012,2017,16.0,6.0,2215,0,1,0.0,126.0,346221.0,0,0.9333333333333332,5.333,18.286,0,MarilynMerrick
0,7525,0,2011,2023,205.0,219.0,3227,2,1,1.0,46.0,562085.0,0,0.0833333333333333,8.083,27.714,1,Laughin_LOUD
0,2067,1,2009,2017,4.0,6.0,1435,0,1,0.0,146.0,424028.0,0,0.0714285714285714,6.083,20.857,0,Raseon
0,118,1,2017,2017,0.0,1.0,18,0,1,0.0,90.0,14844.0,0,0.0,3.792,13.0,0,MOXUIdMUJp3GYJw
0,7369,0,2011,2022,828.0,1578.0,7923,10,1,0.0,150.0,3729.0,0,0.3846153846153846,8.125,27.857,1,JacoKakaa
0,232,0,2017,2017,0.0,1.0,120,3,1,0.0,132.0,148731.0,0,0.0,6.5,22.286,1,ziwuwbyacx623
0,70163,1,2009,2023,47816.0,68552.0,1190,159,11,51.0,56.0,80385.0,1,0.0789473684210526,8.167,28.0,0,Jcsbeatpage
1,20361,1,2010,2023,8637.0,20471.0,56892,527,1,34.0,102.0,109416.0,1,0.6875,8.333,28.571,1,jchaltiwanger
0,6590,1,2010,2021,569.0,347.0,232,0,7,0.0,6.0,261198.0,0,0.1666666666666666,5.833,20.0,1,FancySince89
0,57,0,2012,2018,0.0,17.0,300,0,1,0.0,24.0,23570.0,1,0.0,1.833,6.286,0,MW3Of
0,18,0,2010,2018,0.0,7.0,103,0,1,0.0,8.0,16722.0,0,0.0769230769230768,0.75,2.571,0,Emma9425
0,215,1,2010,2023,419.0,75.0,47,1,1,0.0,16.0,256.0,1,0.7857142857142857,8.292,28.429,0,BaileyPlaceIns
0,1055,0,2009,0,122.0,130.0,988,1,0,0.0,0.0,0.0,0,0.5714285714285714,0.0,0.0,1,mattafowler
0,631,0,2009,2018,85.0,29.0,2372,0,1,0.0,6.0,2501.0,0,0.2307692307692307,0.333,1.143,0,lizzychandler
0,14,1,2010,2018,49.0,4.0,44,0,4,0.0,6.0,136783.0,0,0.2142857142857143,0.458,1.571,0,YoonjeaForever
0,104412,1,2014,2021,11994.0,10414.0,53075,694,7,0.0,146.0,48546.0,1,0.7333333333333334,6.167,21.143,1,RogerGilbertLaw
0,64940,0,2014,0,51.0,45.0,62336,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3838mckrl
0,3714,0,2009,2019,357.0,28.0,12479,3,1,0.0,124.0,1658011.0,0,0.7142857142857143,7.792,26.714,1,ran_dll
0,10,0,2012,2018,0.0,3.0,212,0,4,0.0,0.0,1032.0,0,0.1818181818181817,0.417,1.429,0,swmesun1
0,3081,1,2015,2017,33.0,10.0,1728,9,1,0.0,192.0,65954.0,0,0.3076923076923077,8.0,27.429,0,HaroCatarina
0,3536,1,2014,2017,0.0,11.0,3211,21,1,0.0,172.0,81450.0,0,0.7142857142857143,7.208,24.714,0,aPreja7
0,0,1,2017,0,5.0,187.0,0,2,0,0.0,0.0,0.0,0,0.6,0.0,0.0,1,AaronBoone_ESPN
1,25823,1,2009,2023,1997.0,97834.0,5704,2151,1,16.0,44.0,7680.0,1,0.9375,8.333,28.571,1,CrownPublishing
1,55428,1,2010,2023,3145.0,8002570.0,20315,4994,1,29.0,144.0,35868.0,1,0.7058823529411764,8.208,28.143,1,chancetherapper
0,78949,0,2014,2023,61306.0,82353.0,25005,145,1,0.0,28.0,354611.0,1,0.0,8.042,27.571,1,anxietyhes
0,483,1,2014,2023,169.0,104.0,39816,2,1,0.0,116.0,453654.0,0,0.6,8.333,28.571,1,SarahHilaryBird
0,1740,0,2012,2017,0.0,15.0,1181,0,1,0.0,154.0,431230.0,0,0.5555555555555556,6.417,22.0,0,RaphaPovo
0,1440,1,2010,2017,0.0,71.0,71,0,1,0.0,22.0,185142.0,0,0.1428571428571429,8.125,27.857,1,nemistylOo
0,25166,1,2015,0,175.0,217.0,31365,38,0,0.0,0.0,0.0,0,0.4,0.0,0.0,1,caseykidik
0,1,0,2022,2022,0.0,0.0,1,0,6,0.0,0.0,0.0,0,0.6111111111111112,0.042,0.143,0,HerlambangC
0,1487,0,2012,2023,213.0,78.0,2229,0,2,1.0,0.0,19941.0,0,0.0769230769230768,8.167,28.0,1,mrjturkish
0,19511,1,2016,2023,162.0,214.0,48792,0,1,0.0,158.0,1976715.0,0,0.125,7.708,26.429,1,wesslee_
0,1983,1,2009,2023,270.0,191.0,744,6,16,1.0,72.0,148659.0,0,0.0,7.375,25.286,1,imoon_raker
1,2788,0,2009,2022,96.0,1490489.0,28,2206,10,0.0,0.0,16614.0,1,0.4736842105263158,8.333,28.571,1,gilbertoSR
0,4296,1,2011,2023,724.0,173.0,5271,5,7,7.0,6.0,40846.0,0,0.1428571428571429,8.333,28.571,1,jtmac84
0,1213,0,2010,2017,0.0,86.0,768,0,1,0.0,142.0,490646.0,0,0.0,5.917,20.286,0,stevenh4427
1,2118,1,2016,2023,496.0,2649288.0,4913,504,3,4.0,6.0,1983.0,1,0.5714285714285714,8.333,28.571,1,ElHadary
0,108701,1,2010,2023,49247.0,96592.0,73920,189,1,27.0,26.0,11804.0,1,0.0,1.125,3.857,0,_hotmenworld_
0,201273,1,2011,0,392.0,613.0,348309,15,0,0.0,0.0,0.0,0,0.0666666666666666,0.0,0.0,1,jonghyuns_angel
1,15779,1,2011,2023,826.0,1114510.0,8552,1306,10,7.0,130.0,466468.0,1,0.1764705882352941,8.292,28.429,1,pinigol51
0,166,0,2017,2017,0.0,0.0,95,0,1,0.0,124.0,223959.0,0,0.0,5.958,20.429,1,xmubiehlxact181
0,19387,0,2016,2023,0.0,24.0,0,3,1,56.0,0.0,0.0,0,0.5714285714285714,8.333,28.571,0,particlemanbot
0,3438,0,2016,0,433.0,0.0,3990,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,Yuki194_xie
0,3046,1,2011,2023,281.0,2392.0,1173,5,10,2.0,104.0,129121.0,0,0.3,8.25,28.286,1,javierjesi
0,1871,0,2013,2022,38.0,11.0,894,0,1,0.0,24.0,149751.0,0,0.1818181818181817,1.542,5.286,0,Ripley1046
0,38453,1,2011,2023,1012.0,693.0,14155,2,1,2.0,164.0,644665.0,1,0.5454545454545454,8.208,28.143,1,13mattsmith
0,106,0,2012,2017,0.0,0.0,4,0,2,0.0,8.0,92811.0,0,0.3333333333333333,4.167,14.286,1,gaga39964998
1,18636,1,2013,2023,1442.0,2822.0,8270,105,1,0.0,78.0,15892.0,1,0.375,8.333,28.571,1,malbrightLA
0,880,0,2012,2017,0.0,4.0,584,0,7,0.0,146.0,329057.0,0,0.5625,6.083,20.857,0,mazenbani
0,800,0,2011,2017,0.0,6.0,497,0,6,0.0,142.0,451565.0,0,0.3333333333333333,5.958,20.429,0,SoaresAustin
0,5379,1,2016,2023,266.0,66.0,14689,1,1,33.0,184.0,883982.0,0,0.7692307692307692,8.292,28.429,1,phillygirldem
1,25859,1,2008,2023,5361.0,44788.0,18721,1085,1,34.0,92.0,425.0,1,0.2777777777777778,8.333,28.571,1,nodepression
0,2053,1,2009,2017,65.0,34.0,1418,2,1,0.0,140.0,361030.0,0,0.1111111111111111,5.875,20.143,0,remakable
1,25933,0,2009,2023,1601.0,60942.0,2481,287,1,0.0,16.0,19455.0,1,0.8888888888888888,8.292,28.429,1,DezDuron
0,94,0,2012,2014,35.0,34.0,45,0,1,0.0,12.0,23043.0,0,0.0,3.708,12.714,1,newportjim
0,4918,1,2011,2023,1791.0,1957.0,17621,68,1,8.0,2.0,9186.0,1,0.1764705882352941,8.333,28.571,1,mogulmomdujour
0,6270,1,2010,2015,1493.0,1402.0,196,25,1,0.0,22.0,466.0,1,0.9166666666666666,8.333,28.571,1,RockIt_Dance
0,3573,1,2017,2023,786.0,575.0,2301,3,1,0.0,14.0,762.0,1,0.9166666666666666,8.292,28.429,1,MrsSBillings
0,9050,0,2015,2023,378.0,238.0,28223,0,1,3.0,30.0,702442.0,0,0.8461538461538461,8.333,28.571,1,TraderSilver1
0,10499,0,2012,2023,794.0,282.0,8488,1,1,0.0,186.0,117774.0,0,0.1999999999999999,8.333,28.571,1,KelseyLeigh_PhD
0,162,1,2009,2018,0.0,30.0,47,0,1,0.0,28.0,91601.0,0,0.4375,5.833,20.0,0,icha_ayank
0,2188,1,2012,2017,107.0,0.0,2180,1,1,0.0,12.0,8718.0,0,0.3571428571428571,0.5,1.714,0,janetalo21x62a
0,4576,1,2018,2023,452.0,196.0,15944,0,1,15.0,78.0,250672.0,0,0.0,8.292,28.429,0,KeptiKa
1,112227,1,2011,2023,3223.0,434354.0,6955,1327,3,187.0,116.0,40672.0,1,0.1333333333333333,8.125,27.857,1,Adnan_Jas
0,615,1,2011,2022,110.0,54.0,842,0,8,0.0,128.0,348353.0,1,0.4444444444444444,6.583,22.571,1,hakanpure
0,3543,1,2009,2022,56.0,60.0,4098,2,1,0.0,86.0,710493.0,0,0.0,6.5,22.286,1,DISS5
0,15735,0,2012,2023,238.0,531.0,19055,5,1,1.0,134.0,4374222.0,1,0.2142857142857143,7.75,26.571,1,ArielleZolezzi
0,2143,0,2014,2016,32.0,7.0,0,2,1,0.0,0.0,2.0,1,1.0,8.333,28.571,0,fimpires
0,3455,0,2018,2023,9.0,40.0,2599,0,16,5.0,198.0,5083.0,0,0.7,8.333,28.571,0,LupoLupo14
0,3112,1,2009,2023,248.0,52.0,2077,3,10,0.0,120.0,321349.0,1,0.4666666666666667,6.25,21.429,0,alandois
0,3914,0,2014,2023,564.0,628.0,30462,3,1,0.0,24.0,274002.0,0,0.2727272727272727,8.167,28.0,1,mikeradosta
0,166,0,2013,2021,208.0,114.0,694,0,1,0.0,44.0,23672.0,0,0.4285714285714286,6.833,23.429,1,GingWill24
0,11053,1,2010,2023,1363.0,580.0,5388,23,1,0.0,40.0,64240.0,1,0.1428571428571429,8.333,28.571,1,LiveLaughLeigh
0,208,1,2018,2020,54.0,27.0,264,2,1,0.0,48.0,1194471.0,1,0.1428571428571429,8.042,27.571,1,ganbatteira_
0,938,0,2012,2016,512.0,16.0,422,16,1,0.0,128.0,330003.0,1,0.4166666666666666,5.458,18.714,0,SinSin030696
1,64324,1,2011,2023,582.0,112572.0,43,1287,39,3.0,18.0,86721.0,0,0.8333333333333334,8.333,28.571,1,JaumeBarbera
0,2476,0,2012,0,138.0,38.0,1652,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,Crzyw4Sheets
0,2585,0,2011,2019,24.0,11.0,1886,0,7,0.0,124.0,296278.0,0,0.0769230769230768,5.208,17.857,0,ceejay0130
1,19596,1,2009,2023,1588.0,875364.0,2507,5059,1,10.0,46.0,170246.0,1,0.5714285714285714,8.333,28.571,1,tsnjamesduthie
1,69592,1,2010,2023,1398.0,1203044.0,35172,1818,9,29.0,0.0,3637.0,1,0.8666666666666667,8.333,28.571,1,MonicaWaldvogel
0,28,1,2012,2018,0.0,4.0,129,0,34,0.0,10.0,10799.0,0,0.0588235294117647,1.083,3.714,0,Jen60Delahaye
0,2623,1,2013,2017,49.0,24.0,1831,0,1,0.0,146.0,327084.0,0,0.125,6.083,20.857,0,danielcrz118
0,5767,1,2013,2022,367.0,567.0,36902,7,29,0.0,26.0,17709.0,0,0.1333333333333333,8.208,28.143,1,Dama_iz_Londona
1,95,0,2009,2023,4020.0,2956958.0,100,18535,1,0.0,16.0,42822.0,1,0.9230769230769232,1.125,3.857,1,NellyFurtado
0,6770,1,2018,2023,3.0,27.0,3,4,1,28.0,0.0,2.0,0,0.48,8.333,28.571,0,BContestants
0,12296,1,2012,2023,89.0,242.0,23928,3,1,1.0,42.0,246704.0,0,0.0,8.208,28.143,1,saucyvibe
0,3392,0,2012,2017,151.0,56.0,2492,1,1,0.0,120.0,322513.0,1,0.6666666666666667,5.0,17.143,0,AbbeyAuraArt
0,2706,0,2011,2017,0.0,11.0,1934,0,1,0.0,132.0,351727.0,0,0.125,5.5,18.857,0,froggiecheer
0,22481,1,2010,2023,660.0,221.0,18965,5,4,14.0,70.0,308843.0,1,0.7857142857142857,8.292,28.429,1,chrys_sterling
0,684,0,2018,2020,102.0,24.0,239,0,16,0.0,174.0,11605.0,0,0.875,8.0,27.429,0,maricos7
1,8391,0,2010,2023,437.0,1627266.0,5863,3058,10,3.0,60.0,71030.0,1,0.4666666666666667,8.333,28.571,1,pacoleonbarrios
0,413,1,2009,2022,684.0,47.0,15,3,7,0.0,120.0,268899.0,0,0.4615384615384615,6.708,23.0,1,Niraj_Dhungel
0,427,1,2010,2017,19.0,17.0,1349,3,1,0.0,6.0,58883.0,0,0.375,0.292,1.0,0,mjaneh87
0,116,0,2012,2020,94.0,13.0,70,0,1,0.0,100.0,50518.0,0,0.3333333333333333,4.833,16.571,1,ger_maza
0,193,0,2017,2017,0.0,1.0,21,0,2,0.0,156.0,99809.0,0,0.0,6.542,22.429,0,nqhgcuzsogyeok1
0,6327,1,2011,2023,2918.0,667.0,82737,19,1,0.0,112.0,1454873.0,0,0.1333333333333333,8.25,28.286,1,BewareSailor
0,1575,0,2014,2020,196.0,188.0,3989,0,1,0.0,54.0,2691374.0,0,0.3333333333333333,4.333,14.857,1,NWDeleon0
1,6032,1,2010,2023,125.0,9382405.0,3059,4438,1,1.0,0.0,137652.0,1,0.7142857142857143,8.292,28.429,1,ABdeVilliers17
0,21443,1,2015,2023,1454.0,1217.0,6,22,1,56.0,0.0,0.0,1,0.6428571428571428,8.333,28.571,0,YouLookNiceBot
0,14688,1,2012,2023,472.0,421.0,42222,0,1,0.0,112.0,1173160.0,1,0.5454545454545454,7.792,26.714,1,nataliacasc
0,287,0,2017,2017,192.0,44.0,135,2,1,0.0,162.0,14060.0,0,1.0,7.0,24.0,0,JohnnyTrading
0,0,0,2022,0,1.0,692.0,0,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,onemichile
0,10894,1,2016,2023,4.0,1666.0,0,19,1,0.0,0.0,19.0,1,0.4210526315789473,8.333,28.571,0,soundcloudsaid
0,4493,1,2013,2022,644024.0,606687.0,6238,1237,1,0.0,4.0,8154.0,1,0.6666666666666667,8.167,28.0,0,OTruta
0,3690,1,2013,2017,29.0,29.0,2442,0,1,0.0,126.0,321742.0,0,0.0625,5.292,18.143,0,bubbaoodles
0,13103,1,2009,2023,484.0,228.0,1122,12,1,9.0,58.0,758364.0,1,0.4117647058823529,8.292,28.429,1,triplethreat_3t
0,1541,1,2009,2020,11.0,11.0,992,0,1,0.0,114.0,271903.0,0,0.1333333333333333,6.125,21.0,1,suz9147
0,1524,0,2010,2017,0.0,9.0,1080,0,1,0.0,130.0,349794.0,0,0.2222222222222222,5.458,18.714,0,4patandal
0,36502,0,2011,2022,338.0,732731.0,1719,436,10,0.0,96.0,45347.0,1,0.5,6.167,21.143,1,nikitaneumann
1,13210,1,2009,2023,499.0,3938823.0,193,5041,1,0.0,18.0,4244.0,1,0.8823529411764706,8.208,28.143,1,katedelcastillo
0,2281,1,2015,2023,69.0,346.0,2,180,16,2.0,0.0,0.0,1,0.6666666666666667,8.333,28.571,1,UCSampdoriaFeed
0,18,0,2018,2018,0.0,5.0,0,3,1,0.0,0.0,4.0,1,0.5263157894736843,0.75,2.571,0,weight_not_want
0,4893,1,2011,2023,358.0,21260.0,1509,52,2,0.0,130.0,4178.0,0,0.2352941176470588,8.292,28.429,1,Kuzmina__A
0,33303,1,2008,2022,3174.0,5822.0,3443,471,1,0.0,54.0,668291.0,1,0.375,8.292,28.429,1,alixrose
1,44800,1,2011,2023,3205.0,1733982.0,6750,4030,10,104.0,114.0,49858.0,1,0.6666666666666667,8.333,28.571,1,As_TomasRoncero
0,8800,1,2011,2023,2224.0,2119.0,25571,23,1,28.0,24.0,65207.0,1,0.7692307692307692,8.25,28.286,1,SethJMeyer
0,1241,1,2014,2023,79.0,89.0,1612,4,1,0.0,134.0,865741.0,1,0.3333333333333333,8.292,28.429,1,DalePhotography
0,18133,1,2009,2023,783.0,43984.0,27697,880,1,3.0,18.0,21921.0,1,0.6666666666666667,8.292,28.429,1,AJWShaughnessy
0,65207,0,2010,2020,792.0,684.0,19467,3,1,0.0,138.0,4905925.0,0,0.1538461538461538,7.542,25.857,1,SuperBrewster
