,verified,statuses,location,date_joined,most_recent_post,following,followers,favourites,lists,tweet_language,tweets_this_week,retweet,retweeted_count,url,userNameScore,avg_tweets_by_hour_of_day,avg_tweets_by_day_of_week,screen_name,account_type,following/years,followers/lastpost
13400,0,1912,1,2009,2017,70.0,16.0,1253,3,7,0.0,104.0,386445.0,0,1.0,4.333,14.857,D6son,1,3938.418252390419,66461.3388717156
13401,0,2646,1,2017,2018,96.0,43.0,139,0,1,0.0,130.0,6646.0,0,0.0689655172413793,6.375,21.857,AriEOned,1,3912.418252390419,66434.3388717156
13402,0,164,0,2016,2017,0.0,0.0,69,0,1,0.0,112.0,309695.0,0,0.9285714285714286,6.208,21.286,VernonBaudoin,1,4008.418252390419,66477.3388717156
13403,0,29639,1,2011,2019,48.0,312217.0,6765,111,4,0.0,0.0,887.0,1,0.0,8.333,28.571,al_amer1,1,3960.418252390419,-245739.6611282844
13404,0,13330,1,2017,2020,1923.0,1378.0,6738,0,1,0.0,2.0,151.0,1,0.0714285714285714,8.333,28.571,thomas_lub,1,2085.418252390419,65099.338871715605
13405,0,11997,1,2011,0,750.0,944.0,11599,1,0,0.0,0.0,0.0,0,0.1999999999999999,0.0,0.0,doomsplaysdirty,1,3258.418252390419,65533.338871715605
13406,0,19997,1,2010,2020,1790.0,5017.0,3848,106,1,0.0,0.0,83.0,1,0.4705882352941176,8.333,28.571,shelovesmag,1,2218.418252390419,61460.338871715605
13407,0,76614,1,2013,0,912.0,1460.0,69372,2,0,0.0,0.0,0.0,1,0.0999999999999999,0.0,0.0,Care4ux333,1,3096.418252390419,65017.338871715605
13408,1,5511,1,2010,0,1339.0,2639.0,7986,97,0,0.0,0.0,0.0,0,0.9090909090909092,0.0,0.0,Sam_Frizell,1,2669.418252390419,63838.338871715605
13409,0,1591,0,2010,2017,0.0,51.0,901,1,1,0.0,138.0,524843.0,0,0.6153846153846154,5.792,19.857,soulfrancisco,1,4008.418252390419,66426.3388717156
13410,0,661,0,2017,2017,0.0,3.0,328,0,1,0.0,154.0,73962.0,0,0.7692307692307692,7.042,24.143,vanetta_palya,1,4008.418252390419,66474.3388717156
13411,0,2026,1,2009,2017,0.0,12.0,1165,0,1,0.0,130.0,318136.0,1,0.1818181818181817,5.458,18.714,peet99,1,4008.418252390419,66465.3388717156
13412,0,596,0,2011,2019,860.0,80.0,203,2,1,0.0,10.0,138.0,0,0.8888888888888888,8.333,28.571,brokenbug,1,3148.418252390419,66397.3388717156
13413,0,673,1,2013,2017,4.0,7.0,232,0,6,0.0,4.0,2016.0,0,0.5384615384615384,8.292,28.429,Mehbubabeauty,1,4004.418252390419,66470.3388717156
13414,0,92735,1,2017,2020,184.0,527.0,126911,4,1,0.0,132.0,676294.0,0,0.0,5.542,19.0,LizRao4,1,3824.418252390419,65950.3388717156
13415,0,48822,1,2011,0,518.0,5155.0,192254,112,0,0.0,0.0,0.0,1,0.5789473684210527,0.0,0.0,NateRuegger,1,3490.418252390419,61322.338871715605
13416,0,214,0,2017,2018,116.0,23.0,292,0,1,0.0,74.0,2418447.0,0,0.5454545454545454,7.625,26.143,Justinn9619,1,3892.418252390419,66454.3388717156
13417,0,4762,1,2013,0,186.0,191.0,11910,0,0,0.0,0.0,0.0,0,0.3571428571428571,0.0,0.0,elisaxxnatalia,1,3822.418252390419,66286.3388717156
13418,0,4728,1,2015,2019,265.0,184.0,4685,0,16,0.0,40.0,205500.0,0,0.4666666666666667,7.958,27.286,Benedet84186855,1,3743.418252390419,66293.3388717156
13419,0,174,0,2016,2017,0.0,1.0,60,0,1,0.0,116.0,296191.0,0,0.1333333333333333,6.292,21.571,Venom_Lucillega,1,4008.418252390419,66476.3388717156
13420,0,234,0,2016,2017,0.0,0.0,117,0,2,0.0,126.0,90743.0,0,0.8181818181818181,7.0,24.0,chin_768768,1,4008.418252390419,66477.3388717156
13421,0,2012,0,2013,2016,624.0,468.0,0,0,18,0.0,92.0,2025.0,0,0.0769230769230768,6.958,23.857,hedokurebes,1,3384.418252390419,66009.3388717156
13422,0,711,0,2013,0,678.0,61.0,4014,0,0,0.0,0.0,0.0,0,0.2857142857142857,0.0,0.0,thejennywithaj,1,3330.418252390419,66416.3388717156
13423,0,246,1,2011,2018,0.0,724165.0,72,1608,10,0.0,24.0,31300.0,0,0.0714285714285714,8.292,28.429,2MONTOYA,1,4008.418252390419,-657687.6611282844
13424,0,6,1,2012,2018,113.0,22.0,37,0,1,0.0,2.0,1717.0,0,0.875,0.25,0.857,SugarBabesZone,1,3895.418252390419,66455.3388717156
13425,0,4817,0,2015,2015,0.0,35.0,4818,4,1,0.0,72.0,133450.0,0,0.1666666666666666,3.0,10.286,caxurysazuhi,1,4008.418252390419,66442.3388717156
13426,0,2343,0,2013,0,82.0,15.0,23,0,0,0.0,0.0,0.0,0,0.1333333333333333,0.0,0.0,QuilarioArlinda,1,3926.418252390419,66462.3388717156
13427,0,101,0,2016,2017,0.0,0.0,40,0,1,0.0,68.0,255758.0,0,0.9285714285714286,3.667,12.571,MeiHoltsberry,1,4008.418252390419,66477.3388717156
13428,0,13396,0,2009,2016,583.0,52409.0,165,199,1,0.0,38.0,763.0,0,0.5294117647058824,8.333,28.571,ArabellaD,1,3425.418252390419,14068.338871715605
13429,0,123,0,2016,2017,0.0,0.0,59,0,1,0.0,82.0,290213.0,0,0.8333333333333334,4.5,15.429,kindra_vines,1,4008.418252390419,66477.3388717156
13430,0,198,0,2016,2017,0.0,0.0,113,0,1,0.0,140.0,274888.0,0,0.4166666666666666,7.417,25.429,Polly_Level,1,4008.418252390419,66477.3388717156
13431,0,2121,0,2009,0,3586.0,6.0,766,0,0,0.0,0.0,0.0,0,0.0999999999999999,0.0,0.0,CPDallas85,1,422.4182523904192,66471.3388717156
13432,0,4857,0,2014,2017,367.0,590.0,8726,0,2,0.0,56.0,22272.0,0,0.0625,7.417,25.429,bc_im_kate,1,3641.418252390419,65887.3388717156
13433,0,152,0,2012,2015,33.0,4385.0,18,51,1,0.0,10.0,657.0,0,0.9230769230769232,6.25,21.429,EvaHerzigova,1,3975.418252390419,62092.338871715605
13434,0,17325,1,2014,2018,737.0,894.0,2854,1,10,0.0,44.0,27546.0,1,0.1538461538461538,7.667,26.286,Chupamelaconc,1,3271.418252390419,65583.3388717156
13435,0,7171,0,2011,2017,228.0,1004255.0,16,518,6,0.0,182.0,1086.0,0,0.3333333333333333,7.667,26.286,ashantysiddik,1,3780.418252390419,-937777.6611282844
13436,1,5186,0,2012,2017,532.0,543972.0,1258,1468,1,0.0,108.0,9197.0,1,0.875,7.917,27.143,RosieHW,1,3476.418252390419,-477494.6611282844
13437,0,18119,1,2011,2020,5135.0,5155.0,8113,102,1,0.0,8.0,6451.0,1,0.55,8.333,28.571,PlayWell_TEK,1,-1126.5817476095808,61322.338871715605
13438,0,3092,1,2013,0,184.0,245.0,22,0,0,0.0,0.0,0.0,1,0.1818181818181817,0.0,0.0,Rivaldelvin,1,3824.418252390419,66232.3388717156
13439,0,187,0,2012,2017,0.0,44.0,74,0,1,0.0,20.0,10361.0,0,0.0,7.667,26.286,bondie14,1,4008.418252390419,66433.3388717156
13440,0,1716,0,2013,0,142426.0,237707.0,4019,232,0,0.0,0.0,0.0,0,0.9,0.0,0.0,HarryGoaz,1,-138417.58174760957,-171229.6611282844
13441,0,385,1,2010,2017,0.0,63.0,193,3,1,0.0,126.0,325234.0,0,0.4166666666666666,5.292,18.143,Nikki84g,1,4008.418252390419,66414.3388717156
13442,0,253556,1,2014,0,818.0,1292.0,57156,119,0,0.0,0.0,0.0,0,0.1428571428571429,0.0,0.0,Nyaranyar,1,3190.418252390419,65185.338871715605
13443,0,1118,0,2012,2017,921.0,161.0,96,1,1,0.0,34.0,8435.0,0,0.0,7.75,26.571,Pettit_Tyler,1,3087.418252390419,66316.3388717156
13444,0,739,1,2011,2018,309.0,59.0,344,0,16,0.0,120.0,345256.0,0,0.4736842105263158,5.083,17.429,fcampinoti,1,3699.418252390419,66418.3388717156
13445,0,503,1,2014,2019,86.0,53039.0,620,13,1,0.0,186.0,128794.0,0,0.7,7.792,26.714,KateMossOk,1,3922.418252390419,13438.338871715605
13446,0,194,0,2017,2017,0.0,0.0,122,0,15,0.0,132.0,321826.0,0,0.0,6.75,23.143,zevbbjknx1714,1,4008.418252390419,66477.3388717156
13447,0,149,0,2017,2017,0.0,0.0,105,0,18,0.0,104.0,329211.0,0,0.0,5.167,17.714,xlqfhniuvrie291,1,4008.418252390419,66477.3388717156
13448,0,582,1,2011,2017,0.0,241.0,16,19,9,0.0,60.0,25148.0,1,0.1818181818181817,8.042,27.571,CTInsider,1,4008.418252390419,66236.3388717156
13449,0,4626,0,2011,2017,1390.0,67.0,1945,1,1,0.0,128.0,321270.0,1,0.4166666666666666,5.333,18.286,PacmanTellee,1,2618.418252390419,66410.3388717156
13450,0,307,0,2016,2017,0.0,4.0,146,0,1,0.0,146.0,75274.0,0,0.4166666666666666,6.917,23.714,Magan_Venom,1,4008.418252390419,66473.3388717156
13451,0,341,0,2016,2017,0.0,2.0,163,1,1,0.0,126.0,42525.0,0,0.4666666666666667,7.333,25.143,laruecaleb10541,1,4008.418252390419,66475.3388717156
13452,0,193,0,2016,2017,0.0,0.0,114,0,1,0.0,144.0,182204.0,0,0.0666666666666666,6.958,23.857,Elvin_Lupita,1,4008.418252390419,66477.3388717156
13453,0,25480,1,2017,2018,4045.0,1051.0,750,12,15,0.0,114.0,23631.0,0,0.8181818181818181,7.917,27.143,EricPoulin9,1,-36.581747609580816,65426.338871715605
13454,0,458,1,2009,2011,0.0,32.0,2,0,1,0.0,12.0,104.0,0,0.5555555555555556,7.917,27.143,johnboy19,1,4008.418252390419,66445.3388717156
13455,0,8015,0,2015,0,1112.0,0.0,134643,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,jokageyama,1,2896.418252390419,66477.3388717156
13456,0,2135,1,2013,0,116.0,54.0,1904,1,0,0.0,0.0,0.0,0,0.1428571428571429,0.0,0.0,dbird98,1,3892.418252390419,66423.3388717156
13457,0,60,1,2017,2020,156.0,122.0,32,0,1,0.0,0.0,1.0,0,0.0,2.5,8.571,SquadBombshell,1,3852.418252390419,66355.3388717156
13458,0,1820,0,2010,2020,1437.0,18.0,23,1,2,0.0,8.0,242891.0,0,0.25,8.125,27.857,Bernardismak,1,2571.418252390419,66459.3388717156
13459,0,76,1,2009,0,131.0,25146.0,144,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Stacsssssff,1,3877.418252390419,41331.338871715605
13460,0,20163,1,2011,2020,1112.0,343.0,41795,25,5,0.0,60.0,100401.0,1,0.088235294117647,8.25,28.286,VideoWord,1,2896.418252390419,66134.3388717156
13461,0,96071,1,2009,2017,1426.0,1736.0,5081,119,1,0.0,144.0,424872.0,0,0.0,6.042,20.714,onfinishline,1,2582.418252390419,64741.338871715605
13462,0,174,0,2016,2017,0.0,0.0,74,0,1,0.0,120.0,316991.0,0,0.1333333333333333,6.5,22.286,beissel_willena,1,4008.418252390419,66477.3388717156
13463,0,134182,1,2013,2017,0.0,897.0,16789,18,2,0.0,90.0,143149.0,0,0.0769230769230768,7.083,24.286,anfernee37,1,4008.418252390419,65580.3388717156
13464,0,527,1,2009,2017,0.0,22.0,13,2,1,0.0,16.0,46566.0,0,0.8,7.833,26.857,Amanda_Rmarques,1,4008.418252390419,66455.3388717156
13465,0,3220,1,2009,2018,0.0,243.0,1832,2,1,0.0,126.0,380334.0,0,0.0,5.708,19.571,OFFICALLYTONIO,1,4008.418252390419,66234.3388717156
13466,0,3034,0,2014,2017,0.0,6.0,1895,0,13,0.0,140.0,476475.0,0,0.0,5.833,20.0,zainsofake,1,4008.418252390419,66471.3388717156
13467,0,154,0,2016,2017,0.0,1.0,70,0,13,0.0,100.0,295284.0,0,0.8,5.75,19.714,tawanna_jenkins,1,4008.418252390419,66476.3388717156
13468,0,115,0,2016,2017,0.0,0.0,45,0,1,0.0,74.0,262576.0,0,0.1999999999999999,4.125,14.143,Castle_Cassiwel,1,4008.418252390419,66477.3388717156
13469,0,17,0,2011,2011,53.0,17303.0,0,48,16,0.0,0.0,22.0,1,0.1428571428571429,0.708,2.429,TonioloMelita,1,3955.418252390419,49174.338871715605
13470,0,3447,0,2014,2018,309.0,180.0,18,5,1,0.0,0.0,2.0,0,0.0714285714285714,8.333,28.571,Habitugoals,1,3699.418252390419,66297.3388717156
13471,0,155,0,2014,2017,19.0,536268.0,1,147,9,0.0,0.0,25437.0,0,0.4545454545454546,6.458,22.143,victor1,1,3989.418252390419,-469790.6611282844
13472,0,203,0,2016,2017,0.0,0.0,81,0,1,0.0,142.0,276720.0,0,0.75,7.542,25.857,janay_stepke,1,4008.418252390419,66477.3388717156
13473,0,1907,0,2012,2017,622.0,122.0,1231,3,7,0.0,120.0,318886.0,0,0.3846153846153846,5.042,17.286,moi_smooth,1,3386.418252390419,66355.3388717156
13474,0,794,0,2017,2017,0.0,1.0,374,0,1,0.0,128.0,51021.0,0,0.1875,6.208,21.286,LeibovitzClaris,1,4008.418252390419,66476.3388717156
13475,0,5551,0,2009,2020,59.0,97.0,206,0,1,0.0,42.0,2085119.0,0,0.5,8.167,28.0,NicoleSays_x,1,3949.418252390419,66380.3388717156
13476,0,384,1,2015,2017,194.0,78.0,166,0,1,0.0,122.0,1772378.0,1,0.2307692307692307,7.583,26.0,JmMcspcMndz10,1,3814.418252390419,66399.3388717156
13477,0,83,0,2017,2017,0.0,0.0,6,0,3,0.0,60.0,55641.0,0,0.4615384615384615,3.083,10.571,myrtakell2126,1,4008.418252390419,66477.3388717156
13478,0,225,0,2016,2017,0.0,1.0,97,0,1,0.0,122.0,197609.0,0,0.9333333333333332,7.167,24.571,CharleneBowles,1,4008.418252390419,66476.3388717156
13479,0,157,1,2009,2017,0.0,38.0,78,1,1,0.0,26.0,156265.0,0,0.4,6.5,22.286,joely423,1,4008.418252390419,66439.3388717156
13480,0,1770,0,2011,2017,0.0,61.0,16,1,9,0.0,64.0,53663.0,0,0.0,7.958,27.286,nucklehead96,1,4008.418252390419,66416.3388717156
13481,0,12615,1,2014,2019,161.0,91.0,16480,0,1,0.0,142.0,1077983.0,1,0.25,8.042,27.571,sctrke1,1,3847.418252390419,66386.3388717156
13482,0,347,0,2016,2017,0.0,1.0,186,0,1,0.0,132.0,50792.0,0,0.5333333333333333,7.167,24.571,alaynahayes1191,1,4008.418252390419,66476.3388717156
13483,0,108396,1,2014,0,532.0,1329.0,102823,4,0,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,conssf,1,3476.418252390419,65148.338871715605
13484,0,4644,1,2011,0,711.0,258.0,2052,2,0,0.0,0.0,0.0,0,0.9285714285714286,0.0,0.0,Caitlin_Ruocco,1,3297.418252390419,66219.3388717156
13485,0,12060,1,2012,2017,0.0,220.0,16441,1,1,0.0,120.0,282614.0,0,0.3,5.042,17.286,Gellyycaa,1,4008.418252390419,66257.3388717156
13486,0,217,0,2017,2017,0.0,4.0,112,0,1,0.0,142.0,124905.0,0,0.0,6.875,23.571,ludovic_meaghan,1,4008.418252390419,66473.3388717156
13487,0,234,0,2011,2017,0.0,36.0,8,0,1,0.0,24.0,2682.0,0,0.0999999999999999,8.208,28.143,shaneguy10,1,4008.418252390419,66441.3388717156
13488,0,1487,1,2009,2017,71.0,51.0,775,2,1,0.0,130.0,365060.0,0,0.0,5.458,18.714,hersheybar360,1,3937.418252390419,66426.3388717156
13489,0,2955,0,2013,2017,41.0,12.0,1856,0,1,0.0,134.0,476642.0,0,0.0714285714285714,5.625,19.286,s4ilorprincess,1,3967.418252390419,66465.3388717156
13490,0,420,1,2011,2017,0.0,68.0,23,0,1,0.0,18.0,113737.0,0,0.0,8.208,28.143,uandirequitiun,1,4008.418252390419,66409.3388717156
13491,0,27113,1,2009,0,335.0,355.0,3830,3,0,0.0,0.0,0.0,0,0.0833333333333333,0.0,0.0,R__Invert,1,3673.418252390419,66122.3388717156
13492,0,1299,1,2010,2019,0.0,5144.0,0,0,1,0.0,0.0,2.0,1,0.0,8.333,28.571,terencelewisTL,1,4008.418252390419,61333.338871715605
13493,0,8274,1,2011,0,10489.0,17317.0,2561,529,0,0.0,0.0,0.0,1,0.4705882352941176,0.0,0.0,FSAChicago,1,-6480.581747609581,49160.338871715605
13494,0,13562,1,2011,0,430.0,434.0,29826,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,GLITTERBOMBn,1,3578.418252390419,66043.3388717156
13495,0,851,1,2013,2017,186.0,99.0,327,1,1,0.0,14.0,918.0,1,0.0,8.167,28.0,bobcatzac,1,3822.418252390419,66378.3388717156
13496,0,4692,1,2013,2020,1605.0,450.0,4988,4,1,0.0,42.0,665322.0,0,0.0,8.125,27.857,ishot_ricky,1,2403.418252390419,66027.3388717156
13497,0,2293,1,2012,2020,271.0,156.0,1432,1,1,0.0,102.0,463623.0,0,0.9333333333333332,5.458,18.714,Derrick_Yousefi,1,3737.418252390419,66321.3388717156
13498,0,16075,1,2011,2020,445.0,11819.0,81887,93,1,0.0,24.0,291744.0,1,0.0999999999999999,8.333,28.571,FunnyMeNow,1,3563.418252390419,54658.338871715605
13499,0,1538,1,2015,0,87.0,21.0,2341,1,0,0.0,0.0,0.0,0,0.0833333333333333,0.0,0.0,JasonDynasty,1,3921.418252390419,66456.3388717156
13500,1,9650,1,2009,0,788.0,39500.0,13443,353,0,0.0,0.0,0.0,1,0.625,0.0,0.0,Shoshannah7,1,3220.418252390419,26977.338871715605
13501,0,93,1,2009,2017,0.0,55.0,24,1,1,0.0,20.0,30057.0,0,0.7272727272727273,3.667,12.571,RyanBolam91,1,4008.418252390419,66422.3388717156
13502,0,6620,0,2012,2016,266.0,124148.0,96,209,10,0.0,152.0,11067.0,0,0.5555555555555556,8.333,28.571,CarolinaTurrona,1,3742.418252390419,-57670.661128284395
13503,0,216,0,2013,2017,0.0,5.0,5,0,10,0.0,4.0,247183.0,0,0.75,8.25,28.286,SamuelJSteggall,1,4008.418252390419,66472.3388717156
13504,0,625,0,2014,2017,0.0,76.0,277,0,1,0.0,28.0,12719.0,0,0.6153846153846154,7.417,25.429,THE_HOMIE_ANT,1,4008.418252390419,66401.3388717156
13505,0,2202,0,2012,2017,0.0,106.0,807,0,1,0.0,138.0,393544.0,0,0.1999999999999999,5.75,19.714,desireasanchezz,1,4008.418252390419,66371.3388717156
13506,0,116,1,2009,2017,0.0,251.0,41,0,10,0.0,34.0,24764.0,0,0.0714285714285714,4.625,15.857,YoungNFresh718,1,4008.418252390419,66226.3388717156
13507,1,20400,1,2008,0,2539.0,1652.0,13986,113,0,0.0,0.0,0.0,0,0.5217391304347826,0.0,0.0,jeanninehunter,1,1469.4182523904192,64825.338871715605
13508,0,600,1,2016,2018,785.0,558.0,1154,14,1,0.0,34.0,55848.0,1,0.875,8.25,28.286,BigGiveHouston,1,3223.418252390419,65919.3388717156
13509,0,1848,1,2011,2020,77.0,20.0,1139,1,1,0.0,128.0,328194.0,1,0.5,5.458,18.714,whitgear,1,3931.418252390419,66457.3388717156
13510,0,111,0,2016,2017,0.0,0.0,59,0,1,0.0,68.0,235515.0,0,0.6666666666666667,3.792,13.0,Saritamassol26P,1,4008.418252390419,66477.3388717156
13511,0,1228,0,2013,2020,475.0,605.0,3623,0,1,0.0,24.0,516587.0,0,0.3,7.958,27.286,kara_b4,1,3533.418252390419,65872.3388717156
13512,0,72953,1,2014,0,194.0,194.0,62123,4,0,0.0,0.0,0.0,1,0.0,0.0,0.0,olepapi,1,3814.418252390419,66283.3388717156
13513,0,1032,1,2009,2018,0.0,318.0,633,7,1,0.0,130.0,271741.0,1,0.3636363636363636,5.458,18.714,LoriBethRen,1,4008.418252390419,66159.3388717156
13514,0,3541,0,2013,2020,0.0,31.0,1097,0,1,0.0,0.0,0.0,0,0.0714285714285714,8.333,28.571,RealSKQ,1,4008.418252390419,66446.3388717156
13515,0,9370,1,2015,0,241.0,417.0,22990,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Willy_w0nka1,1,3767.418252390419,66060.3388717156
13516,0,1285,1,2009,2017,0.0,30.0,19,3,1,0.0,82.0,42674.0,0,0.0,5.875,20.143,xoxo_crazychick,1,4008.418252390419,66447.3388717156
13517,0,108030,0,2011,0,4936.0,4329.0,4490,1246,0,0.0,0.0,0.0,1,0.9090909090909092,0.0,0.0,KatieShuck,1,-927.5817476095808,62148.338871715605
13518,0,3852,1,2010,2020,22.0,3318806.0,164,0,1,0.0,6.0,82606.0,1,0.1666666666666666,8.333,28.571,chintskap,1,3986.418252390419,-3252328.6611282844
13519,0,217,0,2017,2017,0.0,0.0,136,0,12,0.0,124.0,131947.0,0,0.0,6.125,21.0,xrpkwgucquue241,1,4008.418252390419,66477.3388717156
13520,1,477,1,2009,2019,892.0,8815.0,18369,194,12,0.0,2.0,1005.0,1,0.2916666666666666,0.125,0.429,Pertsch,1,3116.418252390419,57662.338871715605
13521,0,3498,1,2011,0,590.0,187.0,31990,2,0,0.0,0.0,0.0,0,0.25,0.0,0.0,drinkforurself,1,3418.418252390419,66290.3388717156
13522,0,2988,1,2010,2019,302.0,51.0,1518,4,24,0.0,116.0,293580.0,1,0.1333333333333333,5.208,17.857,rodcalaberakid,1,3706.418252390419,66426.3388717156
13523,0,281,1,2009,2017,698.0,28.0,171,2,1,0.0,134.0,313495.0,0,0.125,5.625,19.286,otaviovc,1,3310.418252390419,66449.3388717156
13524,1,10037,1,2011,2020,403.0,1523230.0,103,1211,8,0.0,4.0,10672.0,1,0.0909090909090909,8.333,28.571,cosknbekr2,1,3605.418252390419,-1456752.6611282844
13525,0,5331,0,2009,2014,57.0,238356.0,0,861,1,0.0,22.0,6311.0,0,0.9333333333333332,8.25,28.286,PaulinaGretzky,1,3951.418252390419,-171878.6611282844
13526,0,664,1,2009,0,188.0,32.0,1626,2,0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0.0,redhott99,1,3820.418252390419,66445.3388717156
13527,0,4247,1,2012,0,332.0,162.0,13296,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,xvndyy__,1,3676.418252390419,66315.3388717156
13528,0,338,1,2013,2017,0.0,34.0,23,1,1,0.0,148.0,14274.0,0,0.0,8.042,27.571,Honeychilddd,1,4008.418252390419,66443.3388717156
13529,0,1153,1,2010,2020,0.0,21.0,597,3,1,0.0,114.0,307096.0,0,0.6428571428571428,5.5,18.857,keith_a_towell,1,4008.418252390419,66456.3388717156
13530,0,6216,0,2010,0,409.0,192.0,3913,4,0,0.0,0.0,0.0,1,0.5333333333333333,0.0,0.0,therealjtrunfio,1,3599.418252390419,66285.3388717156
13531,0,776,0,2016,2017,0.0,1.0,372,0,26,0.0,144.0,65635.0,0,0.1818181818181817,6.667,22.857,Cox_Japan,1,4008.418252390419,66476.3388717156
13532,0,174,1,2013,2019,170.0,65.0,396,0,1,0.0,156.0,748601.0,0,0.4285714285714286,7.208,24.714,anwar_aum,1,3838.418252390419,66412.3388717156
13533,0,153,0,2016,2017,0.0,1.0,60,0,1,0.0,98.0,289414.0,0,0.1999999999999999,5.667,19.429,Bracelet_Leilan,1,4008.418252390419,66476.3388717156
13534,0,9064,0,2013,0,413.0,1220.0,8569,2,0,0.0,0.0,0.0,0,0.8333333333333334,0.0,0.0,AnitaCaspar1,1,3595.418252390419,65257.338871715605
13535,0,9469,0,2009,2015,895.0,67305.0,107,586,1,0.0,20.0,833.0,0,0.7692307692307692,8.208,28.143,xSophieReadex,1,3113.418252390419,-827.6611282843951
13536,0,97,0,2016,2017,0.0,0.0,55,0,1,0.0,60.0,258336.0,0,0.7333333333333334,3.5,12.0,Katelynnbusch29,1,4008.418252390419,66477.3388717156
13537,0,4375,1,2013,0,300.0,461.0,7047,4,0,0.0,0.0,0.0,0,0.75,0.0,0.0,ElisabethD13,1,3708.418252390419,66016.3388717156
13538,0,37950,0,2009,0,2032.0,2054.0,1618,95,0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0.0,funkybrew,1,1976.4182523904192,64423.338871715605
13539,0,94695,1,2012,0,888.0,1540.0,95988,10,0,0.0,0.0,0.0,0,0.0909090909090909,0.0,0.0,valessaa_xo,1,3120.418252390419,64937.338871715605
13540,0,6431,1,2014,0,601.0,1544.0,15525,24,0,0.0,0.0,0.0,0,0.8,0.0,0.0,storyofwoe,1,3407.418252390419,64933.338871715605
13541,0,2696,1,2013,2020,381.0,1188.0,1323,215,1,0.0,118.0,33445.0,1,0.9285714285714286,8.083,27.714,MarcusPleines,1,3627.418252390419,65289.338871715605
13542,0,18651,1,2011,0,1329.0,166.0,8238,31,0,0.0,0.0,0.0,0,0.0,0.0,0.0,freefromforces,1,2679.418252390419,66311.3388717156
13543,0,266,0,2016,2017,0.0,0.0,127,0,20,0.0,128.0,57936.0,0,0.0666666666666666,7.0,24.0,Cappillo_Studde,1,4008.418252390419,66477.3388717156
13544,0,573,1,2009,2012,0.0,349836.0,0,1261,8,0.0,0.0,3281.0,1,0.6153846153846154,8.333,28.571,muratbardakci,1,4008.418252390419,-283358.6611282844
13545,0,91,0,2016,2017,0.0,0.0,49,0,1,0.0,54.0,225331.0,0,0.7857142857142857,2.875,9.857,janelle_franck,1,4008.418252390419,66477.3388717156
13546,0,193,0,2013,2017,0.0,27.0,29,1,1,0.0,30.0,7273.0,0,0.0,7.875,27.0,ADHDLiving1,1,4008.418252390419,66450.3388717156
13547,0,2353,0,2014,0,235.0,107.0,2004,0,0,0.0,0.0,0.0,0,0.4615384615384615,0.0,0.0,miss_alicia13,1,3773.418252390419,66370.3388717156
13548,0,31782,1,2009,2020,671.0,700157.0,67,586,2,0.0,40.0,12258.0,1,0.6,8.208,28.143,deA_Ananda,1,3337.418252390419,-633679.6611282844
13549,1,16574,0,2010,0,102.0,2493627.0,317,1313,0,0.0,0.0,0.0,1,0.5,0.0,0.0,CTNurhaliza11,1,3906.418252390419,-2427149.6611282844
13550,0,13563,0,2012,2017,0.0,77.0,230,0,3,0.0,18.0,991841.0,0,0.0,8.042,27.571,sweetdeerlulu,1,4008.418252390419,66400.3388717156
13551,0,1967,0,2010,2015,90.0,938524.0,0,10900,22,0.0,0.0,475378.0,0,0.0714285714285714,8.333,28.571,Joker891219,1,3918.418252390419,-872046.6611282844
13552,0,57582,1,2014,2019,351.0,1189.0,5707,48,1,0.0,52.0,25047.0,0,0.125,7.125,24.429,CT4444,1,3657.418252390419,65288.338871715605
13553,0,38,1,2013,2014,3171.0,64504.0,9622,45,1,0.0,8.0,10.0,0,0.0,0.333,1.143,IOTA_Q,1,837.4182523904192,1973.338871715605
13554,0,409,0,2014,2014,0.0,0.0,2,0,1,0.0,0.0,0.0,0,0.7,8.292,28.429,JoeGomes19,1,4008.418252390419,66477.3388717156
13555,0,167,0,2016,2017,0.0,0.0,83,0,1,0.0,110.0,285261.0,0,0.0625,6.292,21.571,Ranger_Wilhelmi,1,4008.418252390419,66477.3388717156
13556,0,18763,1,2012,2019,0.0,677.0,4444,3,10,0.0,0.0,0.0,1,0.0666666666666666,8.333,28.571,MyWorld_IsCrazy,1,4008.418252390419,65800.3388717156
13557,0,2986,1,2011,2017,18.0,12.0,1839,0,3,0.0,144.0,483150.0,0,0.25,6.042,20.714,TetrissTessieee,1,3990.418252390419,66465.3388717156
13558,0,51,1,2014,2020,342.0,59.0,1572,2,1,0.0,34.0,513902.0,0,0.5,2.083,7.143,meresuemason,1,3666.418252390419,66418.3388717156
13559,0,112,1,2011,2017,0.0,52.0,19,0,1,0.0,46.0,41443.0,0,0.625,4.417,15.143,emelend,1,4008.418252390419,66425.3388717156
13560,0,85554,0,2011,0,782.0,928.0,18591,4,0,0.0,0.0,0.0,0,0.1999999999999999,0.0,0.0,AiluRodriguez74,1,3226.418252390419,65549.3388717156
